location_name,latitude,longitude,device_number,device_eui,time,measure_name,value
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-11T20:28:28Z,mc_pm2_5,31.692
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-11T21:28:28Z,mc_pm2_5,35.224
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-11T21:58:28Z,mc_pm2_5,27.477
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T02:28:28Z,mc_pm2_5,17.195
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T05:09:09Z,mc_pm2_5,29.789
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T07:58:28Z,mc_pm2_5,26.16
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T08:58:28Z,mc_pm2_5,22.628
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T11:58:29Z,mc_pm2_5,29.596
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T12:58:29Z,mc_pm2_5,31.887
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T13:28:29Z,mc_pm2_5,36.833
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T14:28:29Z,mc_pm2_5,29.476
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T15:09:39Z,mc_pm2_5,19.46
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T15:58:27Z,mc_pm2_5,19.581
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T16:28:29Z,mc_pm2_5,27.052
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T16:58:29Z,mc_pm2_5,26.79
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T18:28:29Z,mc_pm2_5,15.451
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T18:58:29Z,mc_pm2_5,22.729
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-12T20:58:29Z,mc_pm2_5,11.871
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T00:28:29Z,mc_pm2_5,17.765
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T04:37:33Z,mc_pm2_5,12.895
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T06:28:29Z,mc_pm2_5,4.727
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T06:58:28Z,mc_pm2_5,8.005
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T07:58:28Z,mc_pm2_5,6.093
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T08:28:29Z,mc_pm2_5,6.556
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T08:58:28Z,mc_pm2_5,9.519
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T10:28:28Z,mc_pm2_5,4.259
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T10:48:49Z,mc_pm2_5,4.259
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T11:28:28Z,mc_pm2_5,8.045
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T11:58:28Z,mc_pm2_5,5.75
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T12:28:28Z,mc_pm2_5,9.815
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T12:58:28Z,mc_pm2_5,5.088
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T13:28:28Z,mc_pm2_5,8.906
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T13:58:29Z,mc_pm2_5,12.295
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T14:11:01Z,mc_pm2_5,12.295
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T14:28:29Z,mc_pm2_5,10.21
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T15:58:29Z,mc_pm2_5,4.35
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T16:28:28Z,mc_pm2_5,2.478
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T16:58:28Z,mc_pm2_5,3.857
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T18:28:28Z,mc_pm2_5,3.536
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T18:58:28Z,mc_pm2_5,1.722
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T19:28:28Z,mc_pm2_5,2.366
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T19:58:28Z,mc_pm2_5,5.856
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T20:28:28Z,mc_pm2_5,2.788
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T20:58:28Z,mc_pm2_5,1.461
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T21:28:28Z,mc_pm2_5,4.462
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T21:58:28Z,mc_pm2_5,8.06
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T22:28:28Z,mc_pm2_5,2.026
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T22:58:28Z,mc_pm2_5,1.93
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T23:28:28Z,mc_pm2_5,2.184
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-13T23:58:28Z,mc_pm2_5,4.829
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T00:03:50Z,mc_pm2_5,4.829
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T00:28:28Z,mc_pm2_5,6.399
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T00:58:28Z,mc_pm2_5,2.999
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T01:28:28Z,mc_pm2_5,1.868
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T02:28:29Z,mc_pm2_5,1.786
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T02:58:29Z,mc_pm2_5,8.883
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T03:28:29Z,mc_pm2_5,3.768
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T03:58:29Z,mc_pm2_5,3.44
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T04:28:29Z,mc_pm2_5,2.028
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T04:58:29Z,mc_pm2_5,4.89
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T05:28:29Z,mc_pm2_5,6.714
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T05:58:29Z,mc_pm2_5,3.184
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T06:29:36Z,mc_pm2_5,2.185
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T06:58:29Z,mc_pm2_5,1.387
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T07:28:29Z,mc_pm2_5,1.863
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T07:58:29Z,mc_pm2_5,6.043
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T08:28:29Z,mc_pm2_5,3.359
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T08:58:29Z,mc_pm2_5,9.262
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T09:28:29Z,mc_pm2_5,6.544
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T09:57:04Z,mc_pm2_5,6.544
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T09:58:29Z,mc_pm2_5,3.768
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T10:28:29Z,mc_pm2_5,2.488
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T10:58:29Z,mc_pm2_5,5.188
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T11:28:29Z,mc_pm2_5,1.956
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T11:58:29Z,mc_pm2_5,6.007
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T12:58:30Z,mc_pm2_5,4.611
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T13:12:25Z,mc_pm2_5,4.611
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T13:28:30Z,mc_pm2_5,5.038
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T13:58:29Z,mc_pm2_5,4.955
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T14:28:29Z,mc_pm2_5,4.803
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T14:58:29Z,mc_pm2_5,5.604
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T15:28:29Z,mc_pm2_5,3.472
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T15:58:29Z,mc_pm2_5,5.365
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T16:28:29Z,mc_pm2_5,12.548
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T16:58:29Z,mc_pm2_5,6.141
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T17:58:29Z,mc_pm2_5,3.369
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T18:28:29Z,mc_pm2_5,14.498
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T18:58:29Z,mc_pm2_5,5.476
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T19:28:29Z,mc_pm2_5,8.048
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T19:37:42Z,mc_pm2_5,8.048
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T19:58:29Z,mc_pm2_5,6.424
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T20:28:29Z,mc_pm2_5,10.108
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T21:28:29Z,mc_pm2_5,9.412
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T22:28:29Z,mc_pm2_5,8.463
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T22:57:50Z,mc_pm2_5,8.463
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T23:28:30Z,mc_pm2_5,5.752
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-14T23:58:30Z,mc_pm2_5,5.754
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T00:28:30Z,mc_pm2_5,7.936
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T01:58:30Z,mc_pm2_5,2.815
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T02:11:49Z,mc_pm2_5,2.815
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T02:58:30Z,mc_pm2_5,3.42
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T04:28:30Z,mc_pm2_5,7.203
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T06:28:30Z,mc_pm2_5,2.566
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T06:58:30Z,mc_pm2_5,3.704
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T09:28:30Z,mc_pm2_5,4.757
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T10:28:31Z,mc_pm2_5,1.88
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T10:58:31Z,mc_pm2_5,5.274
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T11:28:31Z,mc_pm2_5,5.593
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T11:58:31Z,mc_pm2_5,4.726
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T12:12:29Z,mc_pm2_5,4.726
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T12:28:31Z,mc_pm2_5,11.107
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T12:58:31Z,mc_pm2_5,5.853
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T13:58:30Z,mc_pm2_5,10.971
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T15:28:30Z,mc_pm2_5,12.001
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T16:28:30Z,mc_pm2_5,11.302
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T16:58:30Z,mc_pm2_5,10.195
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T18:28:30Z,mc_pm2_5,4.345
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T18:58:30Z,mc_pm2_5,3.014
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T19:58:30Z,mc_pm2_5,9.993
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-15T22:58:30Z,mc_pm2_5,8.57
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T00:28:30Z,mc_pm2_5,4.908
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T00:58:30Z,mc_pm2_5,5.497
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T01:28:30Z,mc_pm2_5,8.247
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T01:58:30Z,mc_pm2_5,9.869
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T02:28:30Z,mc_pm2_5,13.147
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T03:28:30Z,mc_pm2_5,12.863
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T03:58:30Z,mc_pm2_5,6.411
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T04:28:30Z,mc_pm2_5,8.921
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T04:58:30Z,mc_pm2_5,10.469
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T05:28:31Z,mc_pm2_5,11.016
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T06:58:31Z,mc_pm2_5,8.878
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T07:40:38Z,mc_pm2_5,6.606
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T07:58:31Z,mc_pm2_5,6.62
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T09:28:31Z,mc_pm2_5,7.898
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T09:58:31Z,mc_pm2_5,13.037
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T10:28:31Z,mc_pm2_5,15.747
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T10:58:31Z,mc_pm2_5,10.297
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T11:28:31Z,mc_pm2_5,13.636
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T14:28:31Z,mc_pm2_5,20.139
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T16:58:31Z,mc_pm2_5,15.689
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T18:58:31Z,mc_pm2_5,19.985
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T19:28:31Z,mc_pm2_5,22.76
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T21:58:31Z,mc_pm2_5,36.591
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T22:28:31Z,mc_pm2_5,33.456
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-16T23:28:31Z,mc_pm2_5,48.241
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T03:28:31Z,mc_pm2_5,43.735
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T03:58:31Z,mc_pm2_5,49.172
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T04:58:31Z,mc_pm2_5,41.24
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T09:28:31Z,mc_pm2_5,31.717
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T09:58:31Z,mc_pm2_5,23.118
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T10:28:31Z,mc_pm2_5,22.556
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T11:28:31Z,mc_pm2_5,25.592
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T11:58:31Z,mc_pm2_5,27.124
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T12:28:31Z,mc_pm2_5,21.328
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T18:28:31Z,mc_pm2_5,15.705
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T19:28:31Z,mc_pm2_5,17.984
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T19:58:31Z,mc_pm2_5,14.082
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T21:28:31Z,mc_pm2_5,8.346
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T21:58:31Z,mc_pm2_5,9.703
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T22:28:31Z,mc_pm2_5,10.063
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T22:58:31Z,mc_pm2_5,10.821
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-17T23:58:31Z,mc_pm2_5,5.554
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T00:58:31Z,mc_pm2_5,11.926
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T01:28:31Z,mc_pm2_5,10.124
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T01:58:31Z,mc_pm2_5,7.084
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T02:28:31Z,mc_pm2_5,13.19
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T03:28:31Z,mc_pm2_5,5.724
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T03:58:31Z,mc_pm2_5,5.438
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T04:28:31Z,mc_pm2_5,6.747
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T05:28:31Z,mc_pm2_5,5.492
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T05:58:31Z,mc_pm2_5,5.885
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T06:45:10Z,mc_pm2_5,7.523
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T07:15:10Z,mc_pm2_5,4.384
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T07:45:10Z,mc_pm2_5,7.475
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T08:15:10Z,mc_pm2_5,1.664
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T13:40:00Z,mc_pm2_5,8.27
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T14:11:17Z,mc_pm2_5,6.294
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T14:43:42Z,mc_pm2_5,7.653
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T17:14:45Z,mc_pm2_5,6.847
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-18T18:51:00Z,mc_pm2_5,15.418
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T05:16:15Z,mc_pm2_5,1.307
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T06:29:21Z,mc_pm2_5,0.964
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T07:29:36Z,mc_pm2_5,2.418
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T07:59:36Z,mc_pm2_5,0.881
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T08:07:40Z,mc_pm2_5,0.881
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T08:59:36Z,mc_pm2_5,3.319
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T09:29:51Z,mc_pm2_5,1.077
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T11:10:09Z,mc_pm2_5,0.677
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T13:34:55Z,mc_pm2_5,1.104
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T15:18:00Z,mc_pm2_5,1.569
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T16:30:38Z,mc_pm2_5,4.312
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T16:47:40Z,mc_pm2_5,4.312
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T18:18:26Z,mc_pm2_5,5.519
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T18:51:46Z,mc_pm2_5,3.182
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T19:24:31Z,mc_pm2_5,1.422
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T19:58:10Z,mc_pm2_5,6.037
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T20:34:05Z,mc_pm2_5,1.695
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T20:46:30Z,mc_pm2_5,1.695
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T21:12:23Z,mc_pm2_5,3.249
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T21:45:23Z,mc_pm2_5,1.647
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T22:25:22Z,mc_pm2_5,7.552
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-19T23:46:34Z,mc_pm2_5,3.807
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T00:25:57Z,mc_pm2_5,2.838
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T01:07:12Z,mc_pm2_5,5.548
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T01:34:07Z,mc_pm2_5,2.837
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T02:09:26Z,mc_pm2_5,3.444
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T02:46:06Z,mc_pm2_5,3.152
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T03:16:39Z,mc_pm2_5,2.314
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T04:20:54Z,mc_pm2_5,3.324
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T04:30:00Z,mc_pm2_5,3.324
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T04:51:04Z,mc_pm2_5,6.74
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T05:21:03Z,mc_pm2_5,2.584
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T05:51:12Z,mc_pm2_5,1.177
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T06:21:12Z,mc_pm2_5,2.086
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T06:51:12Z,mc_pm2_5,2.015
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T07:21:12Z,mc_pm2_5,1.957
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T07:40:44Z,mc_pm2_5,1.957
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T07:51:12Z,mc_pm2_5,2.566
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T08:21:12Z,mc_pm2_5,1.988
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T09:21:12Z,mc_pm2_5,1.686
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T09:51:12Z,mc_pm2_5,0.69
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T10:21:12Z,mc_pm2_5,1.211
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T10:51:12Z,mc_pm2_5,2.709
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T10:56:43Z,mc_pm2_5,2.709
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T11:21:12Z,mc_pm2_5,1.065
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T12:25:32Z,mc_pm2_5,4.233
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T13:03:36Z,mc_pm2_5,3.521
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T13:34:40Z,mc_pm2_5,1.649
Bessemer by Tremco,41.46717,-81.63003,25,0004A30B00085131,2025-01-20T14:04:38Z,mc_pm2_5,3.744
