sensor_id,site_id,latitude,longitude,datetime_utc,pm25,removal_reason
27.1,27.1,41.50541,-81.66791,2025-07-16T11:00:00Z,52.351,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T11:30:00Z,42.448,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T12:00:00Z,49.183,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T12:30:00Z,36.217,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T13:00:00Z,36.217,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T13:30:00Z,36.833,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T14:30:00Z,32.318,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T15:00:00Z,30.559,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T15:30:00Z,18.638,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T16:00:00Z,19.654,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T16:30:00Z,14.726,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T17:00:00Z,28.593,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T17:30:00Z,41.009,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T18:00:00Z,37.625,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T18:30:00Z,48.448,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T19:00:00Z,32.919,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T19:30:00Z,28.526,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T20:00:00Z,19.148,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T20:30:00Z,13.397,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T21:00:00Z,8.993,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T21:30:00Z,5.276,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T22:00:00Z,5.439,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T22:30:00Z,13.997,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T23:00:00Z,7.082,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-16T23:30:00Z,16.878,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T00:00:00Z,9.053,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T00:30:00Z,11.855,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T01:00:00Z,14.766,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T01:30:00Z,24.11,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T02:30:00Z,18.577,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T03:00:00Z,20.193,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T03:30:00Z,16.754,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T04:00:00Z,10.537,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T04:30:00Z,12.803,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T05:00:00Z,10.61,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T05:30:00Z,6.538,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T06:00:00Z,18.423,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T06:30:00Z,12.98,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T07:00:00Z,15.099,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T08:30:00Z,10.536,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T09:00:00Z,15.039,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T10:00:00Z,13.37,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T10:30:00Z,8.688,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T13:30:00Z,4.588,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T14:00:00Z,4.517,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T14:30:00Z,1.641,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T16:00:00Z,4.795,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T17:00:00Z,3.462,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T17:30:00Z,3.416,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T18:00:00Z,4.022,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T18:30:00Z,5.947,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T19:00:00Z,3.533,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T19:30:00Z,5.08,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T20:00:00Z,3.44,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T20:30:00Z,4.18,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T21:00:00Z,10.014,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T21:30:00Z,5.512,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T22:00:00Z,6.211,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T22:30:00Z,4.173,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T23:00:00Z,3.604,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-17T23:30:00Z,4.902,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T00:00:00Z,4.099,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T00:30:00Z,7.89,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T01:00:00Z,6.044,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T01:30:00Z,3.455,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T02:00:00Z,2.386,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T02:30:00Z,2.466,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T03:00:00Z,5.926,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T03:30:00Z,0.85,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T04:00:00Z,2.091,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T04:30:00Z,1.641,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T05:00:00Z,2.185,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T05:30:00Z,1.616,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T06:00:00Z,0.581,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T06:30:00Z,1.096,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T07:00:00Z,0.547,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T07:30:00Z,1.808,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T08:00:00Z,1.924,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T08:30:00Z,0.544,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T09:00:00Z,0.599,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T09:30:00Z,2.169,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T10:00:00Z,4.716,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T10:30:00Z,1.37,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T11:00:00Z,0.82,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T11:30:00Z,2.018,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T12:00:00Z,1.434,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T12:30:00Z,1.05,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T13:00:00Z,3.416,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T13:30:00Z,5.884,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T14:00:00Z,3.436,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T14:30:00Z,1.736,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T15:00:00Z,1.243,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T15:30:00Z,1.671,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T16:00:00Z,2.314,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T16:30:00Z,2.171,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T17:00:00Z,0.997,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T17:30:00Z,1.61,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T18:00:00Z,2.681,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T18:30:00Z,1.65,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T19:00:00Z,1.003,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T19:30:00Z,0.869,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T20:00:00Z,1.642,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T20:30:00Z,1.873,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T21:00:00Z,1.031,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T21:30:00Z,1.733,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T22:00:00Z,1.598,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T22:30:00Z,2.015,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T23:00:00Z,3.205,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-18T23:30:00Z,1.717,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T00:00:00Z,2.611,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T00:30:00Z,2.237,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T01:00:00Z,1.825,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T01:30:00Z,0.924,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T02:00:00Z,1.608,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T02:30:00Z,1.62,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T03:00:00Z,2.959,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T03:30:00Z,1.614,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T04:00:00Z,4.612,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T04:30:00Z,4.91,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T05:00:00Z,2.629,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T05:30:00Z,1.827,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T06:00:00Z,3.954,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T07:00:00Z,9.412,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T07:30:00Z,3.396,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T08:00:00Z,10.273,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T08:30:00Z,31.07,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T09:00:00Z,57.159,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T09:30:00Z,7.729,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T10:30:00Z,5.194,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T11:00:00Z,11.787,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T11:30:00Z,13.928,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T12:00:00Z,7.569,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T12:30:00Z,2.713,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T13:00:00Z,3.239,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T13:30:00Z,2.762,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T14:00:00Z,3.353,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T14:30:00Z,2.757,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T15:00:00Z,1.287,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T15:30:00Z,1.135,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T16:00:00Z,1.832,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T16:30:00Z,6.627,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T17:00:00Z,2.747,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T17:30:00Z,3.304,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T18:00:00Z,4.216,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T18:30:00Z,3.367,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T19:00:00Z,4.938,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T19:30:00Z,3.364,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T20:00:00Z,4.694,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T20:30:00Z,2.084,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T21:00:00Z,2.465,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T21:30:00Z,1.54,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T22:00:00Z,3.862,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T22:30:00Z,4.612,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T23:00:00Z,2.852,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-19T23:30:00Z,5.897,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T00:00:00Z,2.734,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T00:30:00Z,4.522,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T01:00:00Z,7.142,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T01:30:00Z,6.853,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T02:00:00Z,8.032,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T02:30:00Z,6.568,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T03:00:00Z,7.577,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T03:30:00Z,4.905,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T04:00:00Z,11.244,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T04:30:00Z,4.421,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T05:00:00Z,5.991,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T05:30:00Z,5.776,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T06:00:00Z,4.925,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T06:30:00Z,5.958,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T07:00:00Z,5.145,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T07:30:00Z,5.163,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T08:00:00Z,7.954,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T08:30:00Z,6.919,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T09:00:00Z,6.335,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T09:30:00Z,6.473,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T10:00:00Z,5.01,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T10:30:00Z,9.338,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T11:00:00Z,5.254,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T11:30:00Z,3.416,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T12:00:00Z,3.997,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T12:30:00Z,6.277,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T13:00:00Z,12.117,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T13:30:00Z,7.995,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T14:00:00Z,9.202,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T14:30:00Z,7.382,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T15:00:00Z,5.556,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T15:30:00Z,7.816,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T16:00:00Z,6.449,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T16:30:00Z,4.825,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T17:00:00Z,7.932,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T17:30:00Z,7.954,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T18:00:00Z,10.536,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T18:30:00Z,7.086,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T19:00:00Z,8.658,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T19:30:00Z,5.061,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T20:00:00Z,9.256,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T20:30:00Z,3.044,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T21:00:00Z,3.197,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T21:30:00Z,4.464,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T22:00:00Z,3.525,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T22:30:00Z,7.562,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T23:00:00Z,4.446,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-20T23:30:00Z,5.55,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T00:00:00Z,4.483,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T00:30:00Z,2.201,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T01:00:00Z,5.933,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T01:30:00Z,5.97,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T02:00:00Z,2.65,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T02:30:00Z,4.987,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T03:00:00Z,6.673,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T03:30:00Z,8.852,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T04:00:00Z,13.596,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T04:30:00Z,14.284,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T05:00:00Z,16.836,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T05:30:00Z,16.582,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T06:00:00Z,28.038,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T06:30:00Z,24.642,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T07:00:00Z,46.221,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T07:30:00Z,49.277,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T08:00:00Z,33.202,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T08:30:00Z,24.609,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T09:00:00Z,26.698,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T09:30:00Z,28.877,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T10:00:00Z,25.512,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T10:30:00Z,34.075,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T11:00:00Z,49.371,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T11:30:00Z,41.149,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T12:00:00Z,40.667,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T12:30:00Z,21.069,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T13:00:00Z,20.707,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T13:30:00Z,20.019,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T14:00:00Z,22.682,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T14:30:00Z,20.055,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T15:00:00Z,18.764,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T15:30:00Z,11.514,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T16:00:00Z,15.68,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T16:30:00Z,24.221,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T17:00:00Z,25.605,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T17:30:00Z,28.06,Trim 27.1 from 2025-07-01 onward
27.1,27.1,41.50541,-81.66791,2025-07-21T18:00:00Z,27.21,Trim 27.1 from 2025-07-01 onward
