site_id,date_daily,cinc_pm25_daily,n_halfhour_obs,first_time,last_time,valid_daily
8.1_34.2,2025-04-04,2.3311875,16,2025-04-04T00:30:00Z,2025-04-04T21:00:00Z,FALSE
8.1_34.2,2025-04-05,7.067555555555556,9,2025-04-05T05:00:00Z,2025-04-05T23:00:00Z,FALSE
8.1_34.2,2025-04-06,7.391279999999999,25,2025-04-06T02:00:00Z,2025-04-07T00:00:00Z,FALSE
8.1_34.2,2025-04-07,7.720370370370371,27,2025-04-07T00:30:00Z,2025-04-07T21:00:00Z,FALSE
8.1_34.2,2025-04-08,3.123625,8,2025-04-08T02:00:00Z,2025-04-08T16:00:00Z,FALSE
8.1_34.2,2025-04-09,4.864875,8,2025-04-09T01:30:00Z,2025-04-09T19:30:00Z,FALSE
8.1_34.2,2025-04-10,22.00438888888889,18,2025-04-10T01:00:00Z,2025-04-11T00:00:00Z,FALSE
8.1_34.2,2025-04-11,16.369285714285713,28,2025-04-11T00:30:00Z,2025-04-11T23:30:00Z,FALSE
8.1_34.2,2025-04-12,7.847099999999999,10,2025-04-12T00:30:00Z,2025-04-12T23:00:00Z,FALSE
8.1_34.2,2025-04-13,8.783333333333333,12,2025-04-13T01:00:00Z,2025-04-13T22:30:00Z,FALSE
8.1_34.2,2025-04-14,5.0553333333333335,18,2025-04-14T02:00:00Z,2025-04-14T22:30:00Z,FALSE
8.1_34.2,2025-04-15,3.2744999999999997,10,2025-04-15T02:30:00Z,2025-04-15T22:30:00Z,FALSE
8.1_34.2,2025-04-16,3.6504,15,2025-04-16T01:00:00Z,2025-04-16T23:30:00Z,FALSE
8.1_34.2,2025-04-17,6.51625,16,2025-04-17T01:30:00Z,2025-04-17T21:00:00Z,FALSE
8.1_34.2,2025-04-18,5.968999999999999,21,2025-04-18T03:00:00Z,2025-04-19T00:00:00Z,FALSE
8.1_34.2,2025-04-19,8.093047619047619,21,2025-04-19T00:30:00Z,2025-04-20T00:00:00Z,FALSE
8.1_34.2,2025-04-20,4.581173913043478,23,2025-04-20T01:30:00Z,2025-04-21T00:00:00Z,FALSE
8.1_34.2,2025-04-21,3.330409090909091,22,2025-04-21T01:00:00Z,2025-04-21T23:30:00Z,FALSE
8.1_34.2,2025-04-22,2.8541176470588234,17,2025-04-22T01:00:00Z,2025-04-23T00:00:00Z,FALSE
8.1_34.2,2025-04-23,6.2200952380952375,21,2025-04-23T00:30:00Z,2025-04-23T23:30:00Z,FALSE
8.1_34.2,2025-04-24,7.474222222222222,27,2025-04-24T01:00:00Z,2025-04-25T00:00:00Z,FALSE
8.1_34.2,2025-04-25,7.218125,24,2025-04-25T01:00:00Z,2025-04-25T23:30:00Z,FALSE
8.1_34.2,2025-04-26,3.5773571428571427,14,2025-04-26T00:30:00Z,2025-04-27T00:00:00Z,FALSE
8.1_34.2,2025-04-27,3.769,19,2025-04-27T00:30:00Z,2025-04-28T00:00:00Z,FALSE
8.1_34.2,2025-04-28,3.7089090909090907,11,2025-04-28T02:00:00Z,2025-04-28T21:30:00Z,FALSE
8.1_34.2,2025-04-29,7.049666666666667,18,2025-04-29T01:30:00Z,2025-04-30T00:00:00Z,FALSE
8.1_34.2,2025-04-30,1.6312352941176471,17,2025-04-30T02:00:00Z,2025-04-30T20:00:00Z,FALSE
8.1_34.2,2025-05-01,5.931777777777778,18,2025-05-01T01:30:00Z,2025-05-02T00:00:00Z,FALSE
8.1_34.2,2025-05-02,5.1315,14,2025-05-02T04:00:00Z,2025-05-02T22:30:00Z,FALSE
8.1_34.2,2025-05-03,11.648470588235293,17,2025-05-03T03:00:00Z,2025-05-03T21:30:00Z,FALSE
8.1_34.2,2025-05-04,6.002642857142857,14,2025-05-04T07:30:00Z,2025-05-04T23:30:00Z,FALSE
8.1_34.2,2025-05-05,24.839190476190474,21,2025-05-05T04:00:00Z,2025-05-05T23:30:00Z,FALSE
8.1_34.2,2025-05-06,9.170565217391303,23,2025-05-06T01:00:00Z,2025-05-06T23:00:00Z,FALSE
8.1_34.2,2025-05-07,13.022833333333333,12,2025-05-07T01:00:00Z,2025-05-07T23:00:00Z,FALSE
8.1_34.2,2025-05-08,8.214285714285714,7,2025-05-08T06:30:00Z,2025-05-08T21:00:00Z,FALSE
8.1_34.2,2025-05-09,6.634615384615384,13,2025-05-09T02:00:00Z,2025-05-09T23:00:00Z,FALSE
8.1_34.2,2025-05-10,4.009,15,2025-05-10T01:30:00Z,2025-05-11T00:00:00Z,FALSE
8.1_34.2,2025-05-11,4.655,15,2025-05-11T01:00:00Z,2025-05-11T23:00:00Z,FALSE
8.1_34.2,2025-05-12,5.526357142857143,14,2025-05-12T01:00:00Z,2025-05-12T21:00:00Z,FALSE
8.1_34.2,2025-05-13,4.949214285714286,28,2025-05-13T01:30:00Z,2025-05-14T00:00:00Z,FALSE
8.1_34.2,2025-05-14,2.0834545454545457,22,2025-05-14T01:00:00Z,2025-05-15T00:00:00Z,FALSE
8.1_34.2,2025-05-15,7.992842105263158,19,2025-05-15T00:30:00Z,2025-05-16T00:00:00Z,FALSE
8.1_34.2,2025-05-16,8.227222222222222,18,2025-05-16T01:00:00Z,2025-05-16T23:30:00Z,FALSE
8.1_34.2,2025-05-17,4.192105263157895,19,2025-05-17T02:30:00Z,2025-05-17T22:00:00Z,FALSE
8.1_34.2,2025-05-18,4.348,19,2025-05-18T02:00:00Z,2025-05-18T22:30:00Z,FALSE
8.1_34.2,2025-05-19,5.4016,25,2025-05-19T02:00:00Z,2025-05-20T00:00:00Z,FALSE
8.1_34.2,2025-05-20,3.8474,15,2025-05-20T00:30:00Z,2025-05-20T23:30:00Z,FALSE
8.1_34.2,2025-05-21,9.576266666666667,15,2025-05-21T01:30:00Z,2025-05-22T00:00:00Z,FALSE
8.1_34.2,2025-05-22,8.5301,20,2025-05-22T00:30:00Z,2025-05-22T21:00:00Z,FALSE
8.1_34.2,2025-05-23,4.1364,5,2025-05-23T01:30:00Z,2025-05-23T14:00:00Z,FALSE
8.1_34.2,2025-05-24,1.7309285714285714,14,2025-05-24T00:30:00Z,2025-05-24T23:30:00Z,FALSE
8.1_34.2,2025-05-25,5.409,15,2025-05-25T00:30:00Z,2025-05-25T22:00:00Z,FALSE
8.1_34.2,2025-05-26,8.848857142857142,14,2025-05-26T01:00:00Z,2025-05-27T00:00:00Z,FALSE
8.1_34.2,2025-05-27,4.466538461538462,13,2025-05-27T01:30:00Z,2025-05-27T22:30:00Z,FALSE
8.1_34.2,2025-05-28,2.5649166666666665,12,2025-05-28T02:00:00Z,2025-05-28T23:00:00Z,FALSE
8.1_34.2,2025-05-29,20.813285714285715,7,2025-05-29T02:30:00Z,2025-05-29T14:30:00Z,FALSE
8.1_34.2,2025-05-30,11.1971,10,2025-05-30T03:30:00Z,2025-05-31T00:00:00Z,FALSE
8.1_34.2,2025-05-31,4.087714285714286,21,2025-05-31T10:00:00Z,2025-06-01T00:00:00Z,FALSE
8.1_34.2,2025-06-01,4.86175,8,2025-06-01T01:30:00Z,2025-06-01T19:00:00Z,FALSE
8.1_34.2,2025-06-02,3.866111111111111,9,2025-06-02T02:30:00Z,2025-06-03T00:00:00Z,FALSE
8.1_34.2,2025-06-03,9.015600000000001,15,2025-06-03T00:30:00Z,2025-06-03T23:30:00Z,FALSE
8.1_34.2,2025-06-04,22.483333333333334,21,2025-06-04T00:30:00Z,2025-06-04T23:30:00Z,FALSE
8.1_34.2,2025-06-05,36.1286,10,2025-06-05T01:30:00Z,2025-06-05T14:00:00Z,FALSE
8.1_34.2,2025-06-06,41.3616875,16,2025-06-06T02:00:00Z,2025-06-07T00:00:00Z,FALSE
8.1_34.2,2025-06-07,50.591,12,2025-06-07T02:00:00Z,2025-06-08T00:00:00Z,FALSE
8.1_34.2,2025-06-08,43.1498,15,2025-06-08T01:00:00Z,2025-06-08T23:30:00Z,FALSE
8.1_34.2,2025-06-09,17.06609090909091,11,2025-06-09T00:30:00Z,2025-06-09T23:00:00Z,FALSE
8.1_34.2,2025-06-10,11.142133333333334,15,2025-06-10T01:30:00Z,2025-06-10T23:30:00Z,FALSE
8.1_34.2,2025-06-11,13.535222222222222,18,2025-06-11T01:30:00Z,2025-06-12T00:00:00Z,FALSE
8.1_34.2,2025-06-12,23.173944444444444,18,2025-06-12T01:00:00Z,2025-06-12T23:00:00Z,FALSE
8.1_34.2,2025-06-13,24.036882352941177,17,2025-06-13T00:30:00Z,2025-06-13T22:30:00Z,FALSE
8.1_34.2,2025-06-14,17.355266666666665,15,2025-06-14T01:30:00Z,2025-06-15T00:00:00Z,FALSE
8.1_34.2,2025-06-15,13.873,16,2025-06-15T00:30:00Z,2025-06-15T23:00:00Z,FALSE
8.1_34.2,2025-06-16,13.432769230769232,13,2025-06-16T01:00:00Z,2025-06-17T00:00:00Z,FALSE
8.1_34.2,2025-06-17,12.9356875,16,2025-06-17T00:30:00Z,2025-06-17T23:00:00Z,FALSE
8.1_34.2,2025-06-18,10.335733333333334,15,2025-06-18T01:30:00Z,2025-06-19T00:00:00Z,FALSE
8.1_34.2,2025-06-19,6.246333333333333,21,2025-06-19T02:00:00Z,2025-06-19T22:30:00Z,FALSE
8.1_34.2,2025-06-20,7.17796,25,2025-06-20T00:30:00Z,2025-06-20T23:30:00Z,FALSE
8.1_34.2,2025-06-21,13.771777777777778,18,2025-06-21T00:30:00Z,2025-06-21T22:30:00Z,FALSE
8.1_34.2,2025-06-22,7.8925833333333335,12,2025-06-22T00:30:00Z,2025-06-22T23:30:00Z,FALSE
8.1_34.2,2025-06-23,7.60375,12,2025-06-23T05:00:00Z,2025-06-23T23:30:00Z,FALSE
8.1_34.2,2025-06-24,10.893357142857143,14,2025-06-24T02:30:00Z,2025-06-25T00:00:00Z,FALSE
8.1_34.2,2025-06-25,13.143714285714285,21,2025-06-25T01:00:00Z,2025-06-26T00:00:00Z,FALSE
8.1_34.2,2025-06-26,13.41221052631579,19,2025-06-26T00:30:00Z,2025-06-26T22:30:00Z,FALSE
8.1_34.2,2025-06-27,12.4484,15,2025-06-27T00:30:00Z,2025-06-28T00:00:00Z,FALSE
8.1_34.2,2025-06-28,8.716285714285714,14,2025-06-28T01:00:00Z,2025-06-28T23:00:00Z,FALSE
8.1_34.2,2025-06-29,6.871133333333333,15,2025-06-29T01:00:00Z,2025-06-29T21:00:00Z,FALSE
8.1_34.2,2025-06-30,9.74785,20,2025-06-30T00:30:00Z,2025-07-01T00:00:00Z,FALSE
8.1_34.2,2025-07-01,6.781058823529412,17,2025-07-01T00:30:00Z,2025-07-02T00:00:00Z,FALSE
8.1_34.2,2025-07-02,8.030047619047618,21,2025-07-02T01:30:00Z,2025-07-03T00:00:00Z,FALSE
8.1_34.2,2025-07-03,14.995521739130435,23,2025-07-03T01:00:00Z,2025-07-03T22:30:00Z,FALSE
8.1_34.2,2025-07-04,21.533933333333334,15,2025-07-04T00:30:00Z,2025-07-04T23:30:00Z,FALSE
8.1_34.2,2025-07-05,31.2348,15,2025-07-05T00:30:00Z,2025-07-05T16:30:00Z,FALSE
8.1_34.2,2025-07-06,12.41735,20,2025-07-06T00:30:00Z,2025-07-06T23:00:00Z,FALSE
8.1_34.2,2025-07-07,10.184875,16,2025-07-07T02:00:00Z,2025-07-08T00:00:00Z,FALSE
8.1_34.2,2025-07-08,12.762375,16,2025-07-08T00:30:00Z,2025-07-08T23:30:00Z,FALSE
8.1_34.2,2025-07-09,23.484083333333334,12,2025-07-09T02:30:00Z,2025-07-09T23:00:00Z,FALSE
8.1_34.2,2025-07-10,24.7057,20,2025-07-10T02:00:00Z,2025-07-10T23:30:00Z,FALSE
8.1_34.2,2025-07-11,16.7524,20,2025-07-11T01:30:00Z,2025-07-12T00:00:00Z,FALSE
8.1_34.2,2025-07-12,10.264933333333333,15,2025-07-12T02:00:00Z,2025-07-12T23:30:00Z,FALSE
8.1_34.2,2025-07-13,5.79275,12,2025-07-13T02:30:00Z,2025-07-13T23:00:00Z,FALSE
8.1_34.2,2025-07-14,19.897625,24,2025-07-14T01:00:00Z,2025-07-14T23:30:00Z,FALSE
8.1_34.2,2025-07-15,35.47866666666667,24,2025-07-15T01:00:00Z,2025-07-16T00:00:00Z,FALSE
8.1_34.2,2025-07-16,34.971833333333336,12,2025-07-16T02:00:00Z,2025-07-16T22:00:00Z,FALSE
8.1_34.2,2025-07-17,9.972416666666666,12,2025-07-17T02:00:00Z,2025-07-17T22:00:00Z,FALSE
8.1_34.2,2025-07-18,2.46375,16,2025-07-18T00:30:00Z,2025-07-19T00:00:00Z,FALSE
8.1_34.2,2025-07-19,4.0078125,16,2025-07-19T00:30:00Z,2025-07-19T23:30:00Z,FALSE
8.1_34.2,2025-07-20,6.733625,8,2025-07-20T01:00:00Z,2025-07-20T18:30:00Z,FALSE
8.1_34.2,2025-07-21,19.940545454545454,11,2025-07-21T02:00:00Z,2025-07-21T22:00:00Z,FALSE
8.1_34.2,2025-07-22,5.300482758620689,29,2025-07-22T01:00:00Z,2025-07-23T00:00:00Z,FALSE
8.1_34.2,2025-07-23,3.962764705882353,17,2025-07-23T00:30:00Z,2025-07-23T18:30:00Z,FALSE
8.1_34.2,2025-07-24,13.632583333333333,12,2025-07-24T00:30:00Z,2025-07-24T20:30:00Z,FALSE
8.1_34.2,2025-07-25,15.276,10,2025-07-25T00:30:00Z,2025-07-25T22:30:00Z,FALSE
8.1_34.2,2025-07-26,11.269916666666667,12,2025-07-26T00:30:00Z,2025-07-26T23:00:00Z,FALSE
8.1_34.2,2025-07-27,10.186111111111112,9,2025-07-27T06:30:00Z,2025-07-28T00:00:00Z,FALSE
8.1_34.2,2025-07-28,12.509285714285715,7,2025-07-28T02:00:00Z,2025-07-28T21:30:00Z,FALSE
8.1_34.2,2025-07-29,10.083875,16,2025-07-29T00:30:00Z,2025-07-30T00:00:00Z,FALSE
8.1_34.2,2025-07-30,12.981,13,2025-07-30T01:00:00Z,2025-07-30T22:30:00Z,FALSE
8.1_34.2,2025-07-31,34.52758333333333,12,2025-07-31T01:30:00Z,2025-07-31T23:30:00Z,FALSE
8.1_34.2,2025-08-01,11.854,15,2025-08-01T01:00:00Z,2025-08-01T23:00:00Z,FALSE
8.1_34.2,2025-08-02,4.128347826086957,23,2025-08-02T01:00:00Z,2025-08-03T00:00:00Z,FALSE
8.1_34.2,2025-08-03,12.158848484848486,33,2025-08-03T00:30:00Z,2025-08-03T23:00:00Z,FALSE
8.1_34.2,2025-08-04,27.594458333333332,24,2025-08-04T01:00:00Z,2025-08-05T00:00:00Z,FALSE
8.1_34.2,2025-08-05,52.145625,24,2025-08-05T00:30:00Z,2025-08-05T23:30:00Z,FALSE
8.1_34.2,2025-08-06,23.638,9,2025-08-06T00:30:00Z,2025-08-06T19:30:00Z,FALSE
8.1_34.2,2025-08-07,20.23688888888889,9,2025-08-07T02:30:00Z,2025-08-07T23:30:00Z,FALSE
8.1_34.2,2025-08-08,15.825083333333334,12,2025-08-08T02:30:00Z,2025-08-08T23:30:00Z,FALSE
8.1_34.2,2025-08-09,18.326,15,2025-08-09T00:30:00Z,2025-08-09T20:30:00Z,FALSE
8.1_34.2,2025-08-10,24.130125,16,2025-08-10T01:00:00Z,2025-08-10T23:00:00Z,FALSE
8.1_34.2,2025-08-11,19.039272727272728,22,2025-08-11T00:30:00Z,2025-08-12T00:00:00Z,FALSE
8.1_34.2,2025-08-12,14.745358974358975,39,2025-08-12T01:00:00Z,2025-08-13T00:00:00Z,TRUE
8.1_34.2,2025-08-13,10.281384615384615,13,2025-08-13T01:00:00Z,2025-08-13T16:30:00Z,FALSE
8.1_34.2,2025-08-14,20.1845,8,2025-08-14T08:00:00Z,2025-08-14T22:30:00Z,FALSE
8.1_34.2,2025-08-15,24.10793333333333,15,2025-08-15T02:00:00Z,2025-08-16T00:00:00Z,FALSE
8.1_34.2,2025-08-16,23.219533333333334,30,2025-08-16T01:00:00Z,2025-08-16T23:30:00Z,FALSE
8.1_34.2,2025-08-17,9.356533333333333,15,2025-08-17T14:00:00Z,2025-08-18T00:00:00Z,FALSE
8.1_34.2,2025-08-18,3.8142325581395347,43,2025-08-18T01:00:00Z,2025-08-19T00:00:00Z,TRUE
8.1_34.2,2025-08-19,4.91195,40,2025-08-19T00:30:00Z,2025-08-19T23:30:00Z,TRUE
8.1_34.2,2025-08-20,22.96761538461538,13,2025-08-20T02:00:00Z,2025-08-20T23:30:00Z,FALSE
8.1_34.2,2025-08-21,2.1406875,16,2025-08-21T02:00:00Z,2025-08-21T23:00:00Z,FALSE
8.1_34.2,2025-08-22,6.9999473684210525,19,2025-08-22T00:30:00Z,2025-08-22T23:00:00Z,FALSE
8.1_34.2,2025-08-23,8.021681818181818,22,2025-08-23T00:30:00Z,2025-08-23T19:30:00Z,FALSE
8.1_34.2,2025-08-24,6.171363636363636,11,2025-08-24T01:30:00Z,2025-08-24T22:30:00Z,FALSE
8.1_34.2,2025-08-25,3.141625,32,2025-08-25T00:30:00Z,2025-08-26T00:00:00Z,FALSE
8.1_34.2,2025-08-26,3.853941176470588,17,2025-08-26T01:00:00Z,2025-08-26T23:00:00Z,FALSE
8.1_34.2,2025-08-27,3.9464444444444444,27,2025-08-27T00:30:00Z,2025-08-28T00:00:00Z,FALSE
8.1_34.2,2025-08-28,4.21175,12,2025-08-28T00:30:00Z,2025-08-28T23:30:00Z,FALSE
8.1_34.2,2025-08-29,2.9205454545454548,11,2025-08-29T00:30:00Z,2025-08-30T00:00:00Z,FALSE
8.1_34.2,2025-08-30,4.488261904761905,42,2025-08-30T00:30:00Z,2025-08-31T00:00:00Z,TRUE
8.1_34.2,2025-08-31,5.316769230769231,13,2025-08-31T00:30:00Z,2025-09-01T00:00:00Z,FALSE
8.1_34.2,2025-09-01,6.1664,40,2025-09-01T00:30:00Z,2025-09-02T00:00:00Z,TRUE
8.1_34.2,2025-09-02,4.199268292682927,41,2025-09-02T00:30:00Z,2025-09-03T00:00:00Z,TRUE
8.1_34.2,2025-09-03,7.378774193548387,31,2025-09-03T00:30:00Z,2025-09-04T00:00:00Z,FALSE
8.1_34.2,2025-09-04,7.690555555555555,9,2025-09-04T01:30:00Z,2025-09-05T00:00:00Z,FALSE
8.1_34.2,2025-09-05,14.79265625,32,2025-09-05T00:30:00Z,2025-09-05T23:30:00Z,FALSE
8.1_34.2,2025-09-06,3.6919444444444443,18,2025-09-06T00:30:00Z,2025-09-07T00:00:00Z,FALSE
8.1_34.2,2025-09-07,2.2273809523809525,21,2025-09-07T04:00:00Z,2025-09-08T00:00:00Z,FALSE
8.1_34.2,2025-09-08,3.562206896551724,29,2025-09-08T00:30:00Z,2025-09-08T23:30:00Z,FALSE
8.1_34.2,2025-09-09,4.202409090909091,22,2025-09-09T00:30:00Z,2025-09-10T00:00:00Z,FALSE
8.1_34.2,2025-09-10,4.697875,32,2025-09-10T00:30:00Z,2025-09-10T23:30:00Z,FALSE
8.1_34.2,2025-09-11,7.7668333333333335,18,2025-09-11T00:30:00Z,2025-09-11T23:30:00Z,FALSE
8.1_34.2,2025-09-12,7.501095238095238,21,2025-09-12T01:00:00Z,2025-09-12T23:30:00Z,FALSE
8.1_34.2,2025-09-13,10.553307692307692,39,2025-09-13T00:30:00Z,2025-09-13T23:30:00Z,TRUE
8.1_34.2,2025-09-14,16.156625000000002,40,2025-09-14T00:30:00Z,2025-09-15T00:00:00Z,TRUE
8.1_34.2,2025-09-15,12.876103448275861,29,2025-09-15T00:30:00Z,2025-09-16T00:00:00Z,FALSE
8.1_34.2,2025-09-16,10.537714285714285,35,2025-09-16T00:30:00Z,2025-09-17T00:00:00Z,FALSE
8.1_34.2,2025-09-17,16.427,38,2025-09-17T00:30:00Z,2025-09-18T00:00:00Z,TRUE
8.1_34.2,2025-09-18,12.418923076923077,39,2025-09-18T01:00:00Z,2025-09-19T00:00:00Z,TRUE
8.1_34.2,2025-09-19,11.900902439024389,41,2025-09-19T00:30:00Z,2025-09-20T00:00:00Z,TRUE
8.1_34.2,2025-09-20,4.500589743589743,39,2025-09-20T00:30:00Z,2025-09-20T23:30:00Z,TRUE
8.1_34.2,2025-09-21,7.855829268292683,41,2025-09-21T00:30:00Z,2025-09-22T00:00:00Z,TRUE
8.1_34.2,2025-09-22,11.33334375,32,2025-09-22T01:30:00Z,2025-09-23T00:00:00Z,FALSE
8.1_34.2,2025-09-23,8.29004761904762,21,2025-09-23T00:30:00Z,2025-09-23T23:30:00Z,FALSE
8.1_34.2,2025-09-24,11.9742,20,2025-09-24T01:30:00Z,2025-09-25T00:00:00Z,FALSE
8.1_34.2,2025-09-25,17.822,11,2025-09-25T00:30:00Z,2025-09-26T00:00:00Z,FALSE
8.1_34.2,2025-09-26,18.199346153846154,26,2025-09-26T02:00:00Z,2025-09-27T00:00:00Z,FALSE
8.1_34.2,2025-09-27,10.639857142857142,28,2025-09-27T00:30:00Z,2025-09-27T23:30:00Z,FALSE
8.1_34.2,2025-09-28,10.84696875,32,2025-09-28T02:00:00Z,2025-09-28T23:30:00Z,FALSE
8.1_34.2,2025-09-29,11.531206896551724,29,2025-09-29T00:30:00Z,2025-09-29T23:30:00Z,FALSE
8.1_34.2,2025-09-30,6.243138888888889,36,2025-09-30T00:30:00Z,2025-09-30T23:30:00Z,TRUE
8.1_34.2,2025-10-01,3.4827560975609755,41,2025-10-01T00:30:00Z,2025-10-02T00:00:00Z,TRUE
8.1_34.2,2025-10-02,2.711227272727273,44,2025-10-02T00:30:00Z,2025-10-03T00:00:00Z,TRUE
8.1_34.2,2025-10-03,7.375377777777778,45,2025-10-03T00:30:00Z,2025-10-04T00:00:00Z,TRUE
8.1_34.2,2025-10-04,10.673767441860464,43,2025-10-04T00:30:00Z,2025-10-05T00:00:00Z,TRUE
8.1_34.2,2025-10-05,10.9692,45,2025-10-05T00:30:00Z,2025-10-06T00:00:00Z,TRUE
8.1_34.2,2025-10-06,4.641906976744186,43,2025-10-06T00:30:00Z,2025-10-07T00:00:00Z,TRUE
8.1_34.2,2025-10-07,3.9598857142857145,35,2025-10-07T01:00:00Z,2025-10-07T22:00:00Z,FALSE
8.1_34.2,2025-10-08,1.5910243902439023,41,2025-10-08T00:30:00Z,2025-10-09T00:00:00Z,TRUE
8.1_34.2,2025-10-09,2.14135,40,2025-10-09T00:30:00Z,2025-10-10T00:00:00Z,TRUE
8.1_34.2,2025-10-10,2.580348837209302,43,2025-10-10T00:30:00Z,2025-10-11T00:00:00Z,TRUE
8.1_34.2,2025-10-11,2.629888888888889,45,2025-10-11T00:30:00Z,2025-10-12T00:00:00Z,TRUE
8.1_34.2,2025-10-12,7.16993023255814,43,2025-10-12T00:30:00Z,2025-10-13T00:00:00Z,TRUE
8.1_34.2,2025-10-13,5.019586956521739,46,2025-10-13T00:30:00Z,2025-10-14T00:00:00Z,TRUE
8.1_34.2,2025-10-14,6.1171951219512195,41,2025-10-14T01:00:00Z,2025-10-15T00:00:00Z,TRUE
8.1_34.2,2025-10-15,2.796173913043478,46,2025-10-15T00:30:00Z,2025-10-16T00:00:00Z,TRUE
8.1_34.2,2025-10-16,2.942934782608696,46,2025-10-16T01:00:00Z,2025-10-17T00:00:00Z,TRUE
8.1_34.2,2025-10-17,2.883326086956522,46,2025-10-17T00:30:00Z,2025-10-18T00:00:00Z,TRUE
8.1_34.2,2025-10-18,5.296153846153846,39,2025-10-18T00:30:00Z,2025-10-19T00:00:00Z,TRUE
8.1_34.2,2025-10-19,9.359333333333334,39,2025-10-19T00:30:00Z,2025-10-20T00:00:00Z,TRUE
8.1_34.2,2025-10-20,3.82816,25,2025-10-20T00:30:00Z,2025-10-20T23:30:00Z,FALSE
8.1_34.2,2025-10-21,2.5368387096774194,31,2025-10-21T00:30:00Z,2025-10-21T23:00:00Z,FALSE
8.1_34.2,2025-10-22,2.7975151515151513,33,2025-10-22T00:30:00Z,2025-10-22T23:30:00Z,FALSE
8.1_34.2,2025-10-23,4.571096774193548,31,2025-10-23T00:30:00Z,2025-10-24T00:00:00Z,FALSE
8.1_34.2,2025-10-24,4.2537692307692305,26,2025-10-24T00:30:00Z,2025-10-24T23:00:00Z,FALSE
8.1_34.2,2025-10-25,3.1702903225806454,31,2025-10-25T01:00:00Z,2025-10-25T23:30:00Z,FALSE
8.1_34.2,2025-10-26,5.2402058823529405,34,2025-10-26T00:30:00Z,2025-10-26T23:00:00Z,FALSE
8.1_34.2,2025-10-27,3.683057142857143,35,2025-10-27T00:30:00Z,2025-10-28T00:00:00Z,FALSE
8.1_34.2,2025-10-28,3.0147586206896553,29,2025-10-28T00:30:00Z,2025-10-29T00:00:00Z,FALSE
8.1_34.2,2025-10-29,3.742421052631579,38,2025-10-29T00:30:00Z,2025-10-30T00:00:00Z,TRUE
8.1_34.2,2025-10-30,2.8902857142857146,21,2025-10-30T00:30:00Z,2025-10-30T20:30:00Z,FALSE
8.1_34.2,2025-10-31,4.147096774193549,31,2025-10-31T00:30:00Z,2025-11-01T00:00:00Z,FALSE
8.1_34.2,2025-11-01,8.67605,20,2025-11-01T02:30:00Z,2025-11-02T00:00:00Z,FALSE
8.1_34.2,2025-11-02,13.253142857142857,28,2025-11-02T01:00:00Z,2025-11-02T23:30:00Z,FALSE
8.1_34.2,2025-11-03,15.555473684210526,19,2025-11-03T00:30:00Z,2025-11-03T13:00:00Z,FALSE
8.1_34.2,2025-11-24,3.4605714285714284,7,2025-11-24T16:00:00Z,2025-11-25T00:00:00Z,FALSE
8.1_34.2,2025-11-25,6.808041666666667,24,2025-11-25T00:30:00Z,2025-11-26T00:00:00Z,FALSE
8.1_34.2,2025-11-26,7.546809523809523,21,2025-11-26T00:30:00Z,2025-11-26T19:30:00Z,FALSE
8.1_34.2,2025-11-27,3.5844736842105265,19,2025-11-27T02:00:00Z,2025-11-28T00:00:00Z,FALSE
8.1_34.2,2025-11-28,3.1544615384615384,39,2025-11-28T00:30:00Z,2025-11-29T00:00:00Z,TRUE
8.1_34.2,2025-11-29,3.14251724137931,29,2025-11-29T00:30:00Z,2025-11-29T18:00:00Z,FALSE
8.1_34.2,2025-11-30,5.666363636363636,44,2025-11-30T00:30:00Z,2025-12-01T00:00:00Z,TRUE
8.1_34.2,2025-12-01,4.727258064516129,31,2025-12-01T00:30:00Z,2025-12-02T00:00:00Z,FALSE
8.1_34.2,2025-12-02,10.671771428571429,35,2025-12-02T00:30:00Z,2025-12-03T00:00:00Z,FALSE
8.1_34.2,2025-12-03,16.090906976744186,43,2025-12-03T00:30:00Z,2025-12-04T00:00:00Z,TRUE
8.1_34.2,2025-12-04,15.170238095238096,42,2025-12-04T00:30:00Z,2025-12-04T23:30:00Z,TRUE
8.1_34.2,2025-12-05,7.1976956521739135,23,2025-12-05T00:30:00Z,2025-12-05T22:30:00Z,FALSE
8.1_34.2,2025-12-06,23.6875,20,2025-12-06T00:30:00Z,2025-12-06T23:00:00Z,FALSE
8.1_34.2,2025-12-07,21.159588235294116,17,2025-12-07T06:00:00Z,2025-12-07T21:30:00Z,FALSE
8.1_34.2,2025-12-08,3.285,9,2025-12-08T00:30:00Z,2025-12-08T23:30:00Z,FALSE
8.1_34.2,2025-12-09,5.330916666666667,12,2025-12-09T01:30:00Z,2025-12-09T19:30:00Z,FALSE
8.1_34.2,2025-12-10,8.539333333333333,3,2025-12-10T07:00:00Z,2025-12-10T14:30:00Z,FALSE
8.1_34.2,2025-12-11,2.4985,2,2025-12-11T15:30:00Z,2025-12-11T20:30:00Z,FALSE
8.1_34.2,2025-12-12,3.02975,4,2025-12-12T03:00:00Z,2025-12-12T11:00:00Z,FALSE
8.1_34.2,2025-12-13,19.6435,4,2025-12-13T05:30:00Z,2025-12-13T13:30:00Z,FALSE
8.1_34.2,2025-12-16,8.236888888888888,9,2025-12-16T03:00:00Z,2025-12-16T17:30:00Z,FALSE
